"","X","all.locus.prob","all.locus.y","names.genes","all.trait","locus.chrm","locus.start","locus.end","locus.name"
"290",290,0.44511604309082,0,"CTSC","calcium","chr11",87651236,88151237,"L287"
"291",291,0.39833989739418,0,"CTSG","calcium","chr14",24621530,25121531,"L335"
"292",292,0.213671416044235,0,"CTSK","calcium","chr1",149746474,151190626,"L27|L28|L29|L30"
"293",293,0.154211044311523,0,"CTSS","calcium","chr1",149746474,151190626,"L27|L28|L29|L30"
"294",294,0.378531992435455,0,"CXCR5","calcium","chr11",118556220,119416048,"L291|L292|L293"
"295",295,0.278804749250412,0,"CYB561D1","calcium","chr1",109564880,110064881,"L24"
"296",296,0.289981573820114,0,"CYB5R3","calcium","chr22",42866277,43366278,"L435"
"297",297,0.775167524814606,0,"CYP17A1","calcium","chr10",104501781,105001782,"L269"
"298",298,0.845994830131531,0,"CYP19A1","calcium","chr15",51008315,51775174,"L357|L358"
"299",299,0.860013604164124,0,"CYP24A1","calcium","chr20",52443155,53038926,"L426"
"300",300,0.302054762840271,0,"CYS1","calcium","chr2",9716820,10411650,"L47|L48"
"301",301,0.2285445779562,0,"CYSRT1","calcium","chr9",140108556,140608557,"L250"
"302",302,0.810128152370453,0,"DACH1","calcium","chr13",72119319,72619320,"L331"
"303",303,0.289405316114426,0,"DBN1","calcium","chr5",176217212,177000989,"L164|L165"
"304",304,0.552812576293945,0,"DCAF15","calcium","chr19",13922896,14422897,"L405"
"305",305,0.461981624364853,0,"DCAF16","calcium","chr4",17624089,18124090,"L133"
"306",306,0.230869144201279,0,"DCPS","calcium","chr11",125977723,126845820,"L295|L296"
"307",307,0.528637588024139,0,"DDHD2","calcium","chr8",37797331,38548648,"L226|L227"
"308",308,0.448541074991226,0,"DDX17","calcium","chr22",38880843,39380844,"L432"
"309",309,0.421476423740387,0,"DDX20","calcium","chr1",111996541,112496542,"L25"
"310",310,0.223840907216072,0,"DDX41","calcium","chr5",176217212,177000989,"L164|L165"
"311",311,0.5943563580513,0,"DDX46","calcium","chr5",133648136,134148137,"L162"
"312",312,0.492092698812485,0,"DDX47","calcium","chr12",12639289,13139290,"L303"
"313",313,0.132713243365288,0,"DDX55","calcium","chr12",122565885,124397831,"L320|L321|L322|L323|L324|L325|L326|L327"
"314",314,0.329610556364059,0,"DDX59","calcium","chr1",200201422,200701423,"L38"
"315",315,0.372147709131241,0,"DDX6","calcium","chr11",118556220,119416048,"L291|L292|L293"
"316",316,0.48584458231926,0,"DEFB108B","calcium","chr11",71502160,72002161,"L286"
"317",317,0.508407115936279,0,"DEFB131B","calcium","chr11",71502160,72002161,"L286"
"318",318,0.381466895341873,0,"DHODH","calcium","chr16",71846227,72346228,"L368"
"319",319,0.33708518743515,0,"DHRS1","calcium","chr14",24621530,25121531,"L335"
"320",320,0.389673084020615,0,"DHRS7","calcium","chr14",60356088,60856089,"L337"
"321",321,0.394764274358749,0,"DHX38","calcium","chr16",71846227,72346228,"L368"
"322",322,0.195351257920265,0,"DIABLO","calcium","chr12",122565885,124397831,"L320|L321|L322|L323|L324|L325|L326|L327"
"323",323,0.507587552070618,0,"DIRAS3","calcium","chr1",68020398,68520399,"L22"
"324",324,0.156670153141022,0,"DIRC2","calcium","chr3",122276542,122824266,"L120"
"325",325,0.344305902719498,0,"DKKL1","calcium","chr19",49745340,50614485,"L417|L418|L419"
"326",326,0.448541074991226,0,"DMC1","calcium","chr22",38880843,39380844,"L432"
"327",327,0.180106744170189,0,"DMKN","calcium","chr19",35302963,36269523,"L409|L410"
"328",328,0.844605922698975,0,"DMRT1","calcium","chr9",653461,1153462,"L235"
"329",329,0.375662565231323,0,"DMRT2","calcium","chr9",653461,1153462,"L235"
"330",330,0.757099092006683,0,"DMRT3","calcium","chr9",653461,1153462,"L235"
"331",331,0.388290107250214,0,"DMRTA2","calcium","chr1",49036183,53037888,"L11|L12|L13|L14|L15|L16|L17|L18|L19|L20"
"332",332,0.406109213829041,0,"DMTN","calcium","chr8",21514743,22192841,"L222|L223"
"333",333,0.330173462629318,0,"DMXL1","calcium","chr5",118448315,118948316,"L156"
"334",334,0.434280008077621,0,"DNAAF1","calcium","chr16",83730529,84230530,"L371"
"335",335,0.685748875141144,0,"DNAJA4","calcium","chr15",78108837,78608838,"L362"
"336",336,0.361081182956696,0,"DNAJB11","calcium","chr3",186088382,186872851,"L128|L129"
"337",337,0.732620775699615,0,"DNAJC1","calcium","chr10",21588380,22894987,"L255|L256|L257|L258"
"338",338,0.552912831306458,0,"DNAL4","calcium","chr22",38880843,39380844,"L432"
"339",339,0.895135462284088,0,"DNMT3A","calcium","chr2",25289357,25789358,"L49"
"340",340,0.263195276260376,0,"DOK2","calcium","chr8",21514743,22192841,"L222|L223"
"341",341,0.223840907216072,0,"DOK3","calcium","chr5",176217212,177000989,"L164|L165"
"342",342,0.274844914674759,0,"DOLK","calcium","chr9",131218740,131718741,"L249"
"343",343,0.721622705459595,0,"DOP1B","calcium","chr21",37585982,38085983,"L428"
"344",344,0.638139307498932,0,"DOT1L","calcium","chr19",1910529,2410530,"L399"
"345",345,0.313588291406631,0,"DPAGT1","calcium","chr11",118556220,119416048,"L291|L292|L293"
"346",346,0.348548173904419,0,"DPF1","calcium","chr19",37905978,39540958,"L412|L413|L414|L415|L416"
"347",347,0.293969035148621,0,"DPH7","calcium","chr9",140108556,140608557,"L250"
"348",348,0.312299728393555,0,"DPYSL5","calcium","chr2",26896032,28693051,"L50|L51|L52|L53|L54|L55"
"349",349,0.393575698137283,0,"DRGX","calcium","chr10",50260522,50760523,"L259"
"350",350,0.693518579006195,0,"DTNB","calcium","chr2",25289357,25789358,"L49"
"351",351,0.458768665790558,0,"DTWD1","calcium","chr15",49478759,50257438,"L353|L354"
"352",352,0.835801661014557,0,"DTX3L","calcium","chr3",122276542,122824266,"L120"
"353",353,0.606544137001038,0,"DUS4L","calcium","chr7",106585410,107421491,"L212|L213"
"354",354,0.68203991651535,0,"DUSP16","calcium","chr12",12639289,13139290,"L303"
"355",355,0.0985192209482193,0,"DUSP2","calcium","chr2",95296118,98791875,"L67|L68|L69|L70|L71|L72|L73|L74|L75|L76|L77"
"356",356,0.406256556510925,0,"DYNLRB1","calcium","chr20",33072006,33572007,"L422"
"357",357,0.133498221635818,0,"DYRK4","calcium","chr12",3738288,4838580,"L299|L300|L301"
"358",358,0.754460692405701,0,"EBLN1","calcium","chr10",21588380,22894987,"L255|L256|L257|L258"
"359",359,0.453669369220734,0,"EBNA1BP2","calcium","chr1",43186051,43686052,"L10"
"360",360,0.737061321735382,0,"ECE1","calcium","chr1",21029885,22151939,"L3|L4|L5|L6"
"361",361,0.121574901044369,0,"ECH1","calcium","chr19",37905978,39540958,"L412|L413|L414|L415|L416"
"362",362,0.130402445793152,0,"ECM1","calcium","chr1",149746474,151190626,"L27|L28|L29|L30"
"363",363,0.292043775320053,0,"ECSIT","calcium","chr19",11191374,11691375,"L403"
"364",364,0.595371127128601,0,"ECT2","calcium","chr3",172063367,172563368,"L127"
"365",365,0.675701558589935,0,"ECT2L","calcium","chr6",139081253,139581254,"L196"
"366",366,0.588789701461792,0,"EEF1A1","calcium","chr6",74213894,75366176,"L185|L186|L187"
"367",367,0.699402093887329,0,"EEF1AKMT2","calcium","chr10",126282194,126782195,"L272"
"368",368,0.245736762881279,0,"EFNA1","calcium","chr1",154928782,155972507,"L31|L32|L33"
"369",369,0.750411868095398,0,"EFR3B","calcium","chr2",25289357,25789358,"L49"
"370",370,0.537788093090057,0,"EIF2AK2","calcium","chr2",37017901,37786489,"L56|L57"
"371",371,0.755934596061707,0,"EIF2AK4","calcium","chr15",40077793,40577794,"L344"
"372",372,0.109179094433784,0,"EIF2B1","calcium","chr12",122565885,124397831,"L320|L321|L322|L323|L324|L325|L326|L327"
"373",373,0.49625551700592,0,"EIF3A","calcium","chr10",120727763,121227764,"L271"
"374",374,0.171827003359795,0,"EIF3J","calcium","chr15",44047617,45130784,"L349|L350|L351"
"375",375,0.284030169248581,0,"EIF3K","calcium","chr19",37905978,39540958,"L412|L413|L414|L415|L416"
"376",376,0.175569117069244,0,"EIF4A2","calcium","chr3",186088382,186872851,"L128|L129"
"377",377,0.528637588024139,0,"EIF4EBP1","calcium","chr8",37797331,38548648,"L226|L227"
"378",378,0.708218514919281,0,"EIF4G3","calcium","chr1",21029885,22151939,"L3|L4|L5|L6"
"379",379,0.168444842100143,0,"ELAVL4","calcium","chr1",49036183,53037888,"L11|L12|L13|L14|L15|L16|L17|L18|L19|L20"
"380",380,0.281427711248398,0,"ELOF1","calcium","chr19",11191374,11691375,"L403"
"381",381,0.1191585958004,0,"EMILIN1","calcium","chr2",26896032,28693051,"L50|L51|L52|L53|L54|L55"
"382",382,0.226061046123505,0,"ENDOG","calcium","chr9",131218740,131718741,"L249"
"383",383,0.638743042945862,0,"ENDOU","calcium","chr12",47937601,48437602,"L306"
"384",384,0.106614716351032,0,"ENSA","calcium","chr1",149746474,151190626,"L27|L28|L29|L30"
"385",385,0.460532575845718,0,"ENTPD4","calcium","chr8",23127604,23627605,"L224"
"386",386,0.220225512981415,0,"ENTPD8","calcium","chr9",140108556,140608557,"L250"
"387",387,0.665825307369232,0,"EPB41L5","calcium","chr2",120260888,121291315,"L81|L82|L83"
"388",388,0.78424596786499,0,"EPHA1","calcium","chr7",142842269,143342270,"L214"
"389",389,0.310592412948608,0,"EPHA2","calcium","chr1",16260894,16760895,"L2"
"390",390,0.730946481227875,0,"EPRS","calcium","chr1",219790069,220335454,"L42"
"391",391,0.373567909002304,0,"EPS15","calcium","chr1",49036183,53037888,"L11|L12|L13|L14|L15|L16|L17|L18|L19|L20"
"392",392,0.258183568716049,0,"ERBB2","calcium","chr17",37371053,38127448,"L385|L386"
"393",393,0.731862246990204,0,"ERCC6","calcium","chr10",50260522,50760523,"L259"
"394",394,0.543425738811493,0,"ERICH5","calcium","chr8",98600330,99100331,"L230"
"395",395,0.412656754255295,0,"ERMAP","calcium","chr1",43186051,43686052,"L10"
"396",396,0.557105600833893,0,"ERVW-1","calcium","chr7",92008733,92508734,"L211"
"397",397,0.422421991825104,0,"ETFRF1","calcium","chr12",25158464,25658465,"L304"
"398",398,0.642250239849091,0,"ETS1","calcium","chr11",128055925,128985260,"L297|L298"
"399",399,0.224336579442024,0,"ETV2","calcium","chr19",35302963,36269523,"L409|L410"
"400",400,0.212957665324211,0,"EXD3","calcium","chr9",140108556,140608557,"L250"
"401",401,0.804946959018707,0,"EYA1","calcium","chr8",72139088,72639089,"L229"
"402",402,0.288186937570572,0,"F12","calcium","chr5",176217212,177000989,"L164|L165"
"403",403,0.397278547286987,0,"F13B","calcium","chr1",196650709,197150710,"L36"
"404",404,0.666724741458893,0,"F2R","calcium","chr5",75856442,76356443,"L154"
"405",405,0.73896723985672,0,"F2RL1","calcium","chr5",75856442,76356443,"L154"
"406",406,0.609389543533325,0,"F2RL2","calcium","chr5",75856442,76356443,"L154"
"407",407,0.568317413330078,0,"FAF1","calcium","chr1",49036183,53037888,"L11|L12|L13|L14|L15|L16|L17|L18|L19|L20"
"408",408,0.311631202697754,0,"FAHD2A","calcium","chr2",95296118,98791875,"L67|L68|L69|L70|L71|L72|L73|L74|L75|L76|L77"
"409",409,0.0938822850584984,0,"FAHD2B","calcium","chr2",95296118,98791875,"L67|L68|L69|L70|L71|L72|L73|L74|L75|L76|L77"
"410",410,0.330879658460617,0,"FAM118B","calcium","chr11",125977723,126845820,"L295|L296"
"411",411,0.357697904109955,0,"FAM131B","calcium","chr7",142842269,143342270,"L214"
"412",412,0.471570760011673,0,"FAM131C","calcium","chr1",16260894,16760895,"L2"
"413",413,0.589744746685028,0,"FAM133B","calcium","chr7",92008733,92508734,"L211"
"414",414,0.686184465885162,0,"FAM160B2","calcium","chr8",21514743,22192841,"L222|L223"
"415",415,0.221404448151588,0,"FAM166A","calcium","chr9",140108556,140608557,"L250"
"416",416,0.490358948707581,0,"FAM170B","calcium","chr10",50260522,50760523,"L259"
"417",417,0.238982334733009,0,"FAM178B","calcium","chr2",95296118,98791875,"L67|L68|L69|L70|L71|L72|L73|L74|L75|L76|L77"
"418",418,0.487572580575943,0,"FAM183A","calcium","chr1",43186051,43686052,"L10"
"419",419,0.480290770530701,0,"FAM184B","calcium","chr4",17624089,18124090,"L133"
"420",420,0.13355578482151,0,"FAM187B","calcium","chr19",35302963,36269523,"L409|L410"
"421",421,0.240654408931732,0,"FAM193B","calcium","chr5",176217212,177000989,"L164|L165"
"422",422,0.632405281066895,0,"FAM20A","calcium","chr17",66202641,66702642,"L393"
"423",423,0.511060118675232,0,"FAM227A","calcium","chr22",38880843,39380844,"L432"
"424",424,0.646985769271851,0,"FAM227B","calcium","chr15",49478759,50257438,"L353|L354"
"425",425,0.334135979413986,0,"FAM243A","calcium","chr21",35640958,36140959,"L427"
"426",426,0.334135979413986,0,"FAM243B","calcium","chr21",35640958,36140959,"L427"
"427",427,0.588687479496002,0,"FAM45A","calcium","chr10",120727763,121227764,"L271"
"428",428,0.688640892505646,0,"FAM53B","calcium","chr10",126282194,126782195,"L272"
"429",429,0.550276696681976,0,"FAM86C1","calcium","chr11",71502160,72002161,"L286"
"430",430,0.108239993453026,0,"FAM98C","calcium","chr19",37905978,39540958,"L412|L413|L414|L415|L416"
"431",431,0.520180761814117,0,"FAR1","calcium","chr11",13255068,13838115,"L274|L275"
"432",432,0.877691805362701,0,"FARP2","calcium","chr2",242120751,242620752,"L94"
"433",433,0.49572366476059,0,"FBLN5","calcium","chr14",92080413,92580414,"L340"
"434",434,0.699934422969818,0,"FBXL20","calcium","chr17",37371053,38127448,"L385|L386"
"435",435,0.10253394395113,0,"FBXO17","calcium","chr19",37905978,39540958,"L412|L413|L414|L415|L416"
"436",436,0.0862305164337158,0,"FBXO27","calcium","chr19",37905978,39540958,"L412|L413|L414|L415|L416"
"437",437,0.653790295124054,0,"FBXO39","calcium","chr17",6364859,6961500,"L379|L380"
"438",438,0.774732053279877,0,"FBXO40","calcium","chr3",120144026,121399815,"L108|L109|L110|L111|L112|L113|L114"
"439",439,0.382755249738693,0,"FBXO42","calcium","chr1",16260894,16760895,"L2"
"440",440,0.0992273539304733,0,"FCGR1A","calcium","chr1",149746474,151190626,"L27|L28|L29|L30"
"441",441,0.830691695213318,0,"FCGRT","calcium","chr19",49745340,50614485,"L417|L418|L419"
"442",442,0.732948005199432,0,"FCHO2","calcium","chr5",71855250,72639759,"L150|L151"
"443",443,0.236517876386642,0,"FER1L5","calcium","chr2",95296118,98791875,"L67|L68|L69|L70|L71|L72|L73|L74|L75|L76|L77"
"444",444,0.265832483768463,0,"FETUB","calcium","chr3",186088382,186872851,"L128|L129"
"445",445,0.162129566073418,0,"FFAR1","calcium","chr19",35302963,36269523,"L409|L410"
"446",446,0.251549303531647,0,"FFAR2","calcium","chr19",35302963,36269523,"L409|L410"
"447",447,0.162129566073418,0,"FFAR3","calcium","chr19",35302963,36269523,"L409|L410"
"448",448,0.166849732398987,0,"FGF17","calcium","chr8",21514743,22192841,"L222|L223"
"449",449,0.408378541469574,0,"FGF7","calcium","chr15",49478759,50257438,"L353|L354"
"450",450,0.505740225315094,0,"FGFR1","calcium","chr8",37797331,38548648,"L226|L227"
"451",451,0.405987024307251,0,"FGFR4","calcium","chr5",176217212,177000989,"L164|L165"
"452",452,0.52474319934845,0,"FLI1","calcium","chr11",128055925,128985260,"L297|L298"
"453",453,0.195193946361542,0,"FLT3LG","calcium","chr19",49745340,50614485,"L417|L418|L419"
"454",454,0.373596101999283,0,"FOLR1","calcium","chr11",71502160,72002161,"L286"
"455",455,0.395159095525742,0,"FOLR2","calcium","chr11",71502160,72002161,"L286"
"456",456,0.424348682165146,0,"FOLR3","calcium","chr11",71502160,72002161,"L286"
"457",457,0.122384190559387,0,"FOSL2","calcium","chr2",26896032,28693051,"L50|L51|L52|L53|L54|L55"
"458",458,0.128131374716759,0,"FOXD4L1","calcium","chr2",113759329,114726473,"L79|L80"
"459",459,0.308116257190704,0,"FOXR1","calcium","chr11",118556220,119416048,"L291|L292|L293"
"460",460,0.26341912150383,0,"FOXRED1","calcium","chr11",125977723,126845820,"L295|L296"
"461",461,0.454119741916656,0,"FPR1","calcium","chr19",51903000,52403001,"L420"
"462",462,0.562626540660858,0,"FPR2","calcium","chr19",51903000,52403001,"L420"
"463",463,0.50025200843811,0,"FPR3","calcium","chr19",51903000,52403001,"L420"
"464",464,0.251174658536911,0,"FUZ","calcium","chr19",49745340,50614485,"L417|L418|L419"
"465",465,0.187078952789307,0,"FXYD1","calcium","chr19",35302963,36269523,"L409|L410"
"466",466,0.193280875682831,0,"FXYD3","calcium","chr19",35302963,36269523,"L409|L410"
"467",467,0.222425550222397,0,"FXYD5","calcium","chr19",35302963,36269523,"L409|L410"
"468",468,0.187078952789307,0,"FXYD7","calcium","chr19",35302963,36269523,"L409|L410"
"469",469,0.144674807786942,0,"FZR1","calcium","chr19",2733175,3626043,"L400|L401|L402"
"470",470,0.502319395542145,0,"GABPB1","calcium","chr15",50488053,50988054,"L355"
"471",471,0.413697630167007,0,"GABPB2","calcium","chr1",149746474,151190626,"L27|L28|L29|L30"
"472",472,0.611596345901489,0,"GADD45A","calcium","chr1",68020398,68520399,"L22"
"473",473,0.441955506801605,0,"GAL3ST1","calcium","chr22",30121350,31018778,"L430|L431"
"474",474,0.742222666740417,0,"GALK2","calcium","chr15",49478759,50257438,"L353|L354"
"475",475,0.68033093214035,0,"GAN","calcium","chr16",81336901,81836902,"L370"
"476",476,0.277987897396088,0,"GAPDHS","calcium","chr19",35302963,36269523,"L409|L410"
"477",477,0.909667670726776,0,"GATA3","calcium","chr10",7868677,8368678,"L251"
"478",478,0.614720821380615,0,"GATAD1","calcium","chr7",92008733,92508734,"L211"
"479",479,0.717210412025452,0,"GFPT1","calcium","chr2",69275721,69775722,"L63"
"480",480,0.350064665079117,0,"GFRA2","calcium","chr8",21514743,22192841,"L222|L223"
"481",481,0.266218513250351,0,"GFY","calcium","chr19",49745340,50614485,"L417|L418|L419"
"482",482,0.742113411426544,0,"GGH","calcium","chr8",63725136,64225137,"L228"
"483",483,0.108229443430901,0,"GGN","calcium","chr19",37905978,39540958,"L412|L413|L414|L415|L416"
"484",484,0.788147449493408,0,"GGT1","calcium","chr22",24745134,25245135,"L429"
"485",485,0.269613862037659,0,"GGT7","calcium","chr20",33072006,33572007,"L422"
"486",486,0.598690032958984,0,"GHSR","calcium","chr3",172063367,172563368,"L127"
"487",487,0.187378317117691,0,"GIPC3","calcium","chr19",2733175,3626043,"L400|L401|L402"
"488",488,0.75190269947052,0,"GLCE","calcium","chr15",69348513,69848514,"L361"
"489",489,0.554222166538239,0,"GLDN","calcium","chr15",51008315,51775174,"L357|L358"
"490",490,0.176108211278915,0,"GLE1","calcium","chr9",131218740,131718741,"L249"
"491",491,0.313783138990402,0,"GMPR2","calcium","chr14",24621530,25121531,"L335"
"492",492,0.605029821395874,1,"GNA11","calcium","chr19",2733175,3626043,"L400|L401|L402"
"493",493,0.675294518470764,0,"GNA14","calcium","chr9",79983206,81056934,"L239|L240|L241"
"494",494,0.314305007457733,0,"GNA15","calcium","chr19",2733175,3626043,"L400|L401|L402"
"495",495,0.834415256977081,0,"GNAQ","calcium","chr9",79983206,81056934,"L239|L240|L241"
"496",496,0.850149571895599,0,"GNG12","calcium","chr1",68020398,68520399,"L22"
"497",497,0.441070050001144,0,"GOLGA5","calcium","chr14",93155676,93655677,"L341"
"498",498,0.105906017124653,0,"GOLPH3L","calcium","chr1",149746474,151190626,"L27|L28|L29|L30"
"499",499,0.465649366378784,0,"GON4L","calcium","chr1",154928782,155972507,"L31|L32|L33"
"500",500,0.287464588880539,0,"GPAT2","calcium","chr2",95296118,98791875,"L67|L68|L69|L70|L71|L72|L73|L74|L75|L76|L77"
"501",501,0.60905933380127,0,"GPATCH11","calcium","chr2",37017901,37786489,"L56|L57"
"502",502,0.757390677928925,0,"GPCPD1","calcium","chr20",5297384,5813610,"L421"
"503",503,0.534602403640747,0,"GPR176","calcium","chr15",40077793,40577794,"L344"
"504",504,0.471496105194092,0,"GPR19","calcium","chr12",12639289,13139290,"L303"
"505",505,0.550036072731018,0,"GPR22","calcium","chr7",106585410,107421491,"L212|L213"
"506",506,0.696958959102631,0,"GPR39","calcium","chr2",132946452,133446453,"L84"
"507",507,0.162129566073418,0,"GPR42","calcium","chr19",35302963,36269523,"L409|L410"
"508",508,0.642236590385437,0,"GPR84","calcium","chr12",54473028,54973029,"L308"
"509",509,0.359275192022324,0,"GPRC5A","calcium","chr12",12639289,13139290,"L303"
"510",510,0.378701269626617,0,"GPRC5D","calcium","chr12",12639289,13139290,"L303"
"511",511,0.158393874764442,0,"GRAMD1A","calcium","chr19",35302963,36269523,"L409|L410"
"512",512,0.600785255432129,0,"GRB14","calcium","chr2",165278876,165778877,"L85"
"513",513,0.36134922504425,0,"GRB2","calcium","chr17",73253489,73753490,"L396"
"514",514,0.208993375301361,0,"GRB7","calcium","chr17",37371053,38127448,"L385|L386"
